 (1,-1.11022e-15)
 (0.901983,0.0888376)
 (-1.19859,-0.238414)
 (-0.86732,-0.263099)
 (1.39704,0.578674)
 (0.799327,0.427249)
 (-1.59335,-1.06464)
 (-0.700616,-0.574981)
 (1.79115,1.79115)
 (0.574981,0.700616)
 (-2.01024,-3.00854)
 (-0.427249,-0.799327)
 (2.33823,5.64499)
 (0.263099,0.86732)
 (-3.59924,-18.0946)
 (-2.93164,-29.7654)
 (-5.32907e-15,-18.4491)
 (-0.0888376,0.901983)
 (-1.19202,5.99269)
 (0.263099,-0.86732)
 (1.38468,-3.34291)
 (-0.427249,0.799327)
 (-1.4073,2.10617)
 (0.574981,-0.700616)
 (1.35504,-1.35504)
 (-0.700616,0.574981)
 (-1.25731,0.840105)
 (0.799327,-0.427249)
 (1.12904,-0.467665)
 (-0.86732,0.263099)
 (-0.980785,0.19509)
 (0.901983,-0.0888376)
 (0.821465,-1.11022e-15)
 (-0.901983,-0.0888376)
 (-0.659277,-0.131138)
 (0.86732,0.263099)
 (0.501892,0.20789)
 (-0.799327,-0.427249)
 (-0.356426,-0.238156)
 (0.700616,0.574981)
 (0.229312,0.229312)
 (-0.574981,-0.700616)
 (-0.12613,-0.188767)
 (0.427249,0.799327)
 (0.0514495,0.12421)
 (-0.263099,-0.86732)
 (-0.00868659,-0.0436704)
 (0,1)
 (0.00481527,-0.0488903)
 (0.19509,-0.980785)
 (-0.0430597,0.141949)
 (-0.382683,0.92388)
 (0.118079,-0.22091)
 (0.55557,-0.83147)
 (-0.22699,0.276588)
 (-0.707107,0.707107)
 (0.365607,-0.300046)
 (0.83147,-0.55557)
 (-0.528603,0.282544)
 (-0.92388,0.382683)
 (0.709715,-0.21529)
 (0.980785,-0.19509)
 (-0.901983,0.0888376)
 (-1,0)
 (1.09802,0.108145)
 (0.980785,0.19509)
 (-1.29028,-0.391404)
 (-0.92388,-0.382683)
 (1.4714,0.786478)
 (0.83147,0.55557)
 (-1.63439,-1.34131)
 (-0.707107,-0.707107)
 (1.77301,2.16042)
 (0.55557,0.83147)
 (-1.88192,-3.52083)
 (-0.382683,-0.92388)
 (1.95694,6.45117)
 (0.19509,0.980785)
 (-1.99518,-20.2575)
 (0,-33)
 (1.99518,-20.2575)
 (-0.19509,0.980785)
 (-1.95694,6.45117)
 (0.382683,-0.92388)
 (1.88192,-3.52083)
 (-0.55557,0.83147)
 (-1.77301,2.16042)
 (0.707107,-0.707107)
 (1.63439,-1.34131)
 (-0.83147,0.55557)
 (-1.4714,0.786478)
 (0.92388,-0.382683)
 (1.29028,-0.391404)
 (-0.980785,0.19509)
 (-1.09802,0.108145)
 (1,0)
 (0.901983,0.0888376)
 (-0.980785,-0.19509)
 (-0.709715,-0.21529)
 (0.92388,0.382683)
 (0.528603,0.282544)
 (-0.83147,-0.55557)
 (-0.365607,-0.300046)
 (0.707107,0.707107)
 (0.22699,0.276588)
 (-0.55557,-0.83147)
 (-0.118079,-0.22091)
 (0.382683,0.92388)
 (0.0430597,0.141949)
 (-0.19509,-0.980785)
 (-0.00481527,-0.0488903)
 (0.108145,-1.09802)
 (-0.0105745,0.0531616)
 (-0.32028,1.05582)
 (0.0626313,-0.151205)
 (0.520106,-0.97305)
 (-0.153543,0.229793)
 (-0.699945,0.852886)
 (0.27915,-0.27915)
 (0.852886,-0.699945)
 (-0.433891,0.289917)
 (-0.97305,0.520106)
 (0.610971,-0.253073)
 (1.05582,-0.32028)
 (-0.802562,0.15964)
 (-1.09802,0.108145)
 (1,-7.21645e-16)
 (1.09802,0.108145)
 (-1.19395,-0.237491)
 (-1.05582,-0.32028)
 (1.37443,0.569306)
 (0.97305,0.520106)
 (-1.53056,-1.02269)
 (-0.852886,-0.699945)
 (1.64954,1.64954)
 (0.699945,0.852886)
 (-1.71316,-2.56392)
 (-0.520106,-0.97305)
 (1.68562,4.06945)
 (0.32028,1.05582)
 (-1.45109,-7.29513)
 (-0.108145,-1.09802)
 (-8.88178e-15,22.4588)
 (-3.56879,36.2346)
 (-4.38149,22.0273)
 (0.32028,-1.05582)
 (2.84642,-6.87186)
 (-0.520106,0.97305)
 (-2.44714,3.66241)
 (0.699945,-0.852886)
 (2.18043,-2.18043)
 (-0.852886,0.699945)
 (-1.93965,1.29603)
 (0.97305,-0.520106)
 (1.70067,-0.704442)
 (-1.05582,0.32028)
 (-1.45908,0.29023)
 (1.09802,-0.108145)
 (1.21734,1.11022e-15)
 (-1.09802,-0.108145)
 (-0.980785,-0.19509)
 (1.05582,0.32028)
 (0.755997,0.313144)
 (-0.97305,-0.520106)
 (-0.54986,-0.367404)
 (0.852886,0.699945)
 (0.368994,0.368994)
 (-0.699945,-0.852886)
 (-0.219327,-0.328246)
 (0.520106,0.97305)
 (0.105762,0.255332)
 (-0.32028,-1.05582)
 (-0.0319292,-0.160519)
 (0.108145,1.09802)
 (-3.60822e-16,0.0542031)
 (0.19509,-0.980785)
 (-0.0142608,0.0470115)
 (-0.382683,0.92388)
 (0.0699251,-0.130821)
 (0.55557,-0.83147)
 (-0.158907,0.193629)
 (-0.707107,0.707107)
 (0.276588,-0.22699)
 (0.83147,-0.55557)
 (-0.417118,0.222954)
 (-0.92388,0.382683)
 (0.573568,-0.17399)
 (0.980785,-0.19509)
 (-0.738079,0.0726945)
 (-1,-1.66533e-16)
 (0.901983,0.0888376)
 (0.980785,0.19509)
 (-1.05582,-0.32028)
 (-0.92388,-0.382683)
 (1.18913,0.635605)
 (0.83147,0.55557)
 (-1.28969,-1.05842)
 (-0.707107,-0.707107)
 (1.34131,1.63439)
 (0.55557,0.83147)
 (-1.31747,-2.4648)
 (-0.382683,-0.92388)
 (1.15888,3.82032)
 (0.19509,0.980785)
 (-0.660778,-6.70899)
 (1.66533e-16,-1)
 (-1.99518,20.2575)
 (-6.43798,32.3659)
 (-5.90888,19.479)
 (0.382683,-0.92388)
 (3.1779,-5.94543)
 (-0.55557,0.83147)
 (-2.53264,3.08603)
 (0.707107,-0.707107)
 (2.16042,-1.77301)
 (-0.83147,0.55557)
 (-1.86467,0.996685)
 (0.92388,-0.382683)
 (1.59656,-0.484311)
 (-0.980785,0.19509)
 (-1.34185,0.132161)
 (1,1.66533e-16)
 (1.09802,0.108145)
 (-0.980785,-0.19509)
 (-0.86732,-0.263099)
 (0.92388,0.382683)
 (0.654077,0.349612)
 (-0.83147,-0.55557)
 (-0.463325,-0.380241)
 (0.707107,0.707107)
 (0.300046,0.365607)
 (-0.55557,-0.83147)
 (-0.168668,-0.315556)
 (0.382683,0.92388)
 (0.0727125,0.239701)
 (-0.19509,-0.980785)
 (-0.0145395,-0.147622)
 (-1.66533e-16,1)
 (-0.00481527,0.0488903)
 (-0.391404,1.29028)
 (0.0253489,-0.0611977)
 (0.635605,-1.18913)
 (-0.111118,0.166301)
 (-0.85538,1.04228)
 (0.23882,-0.23882)
 (1.04228,-0.85538)
 (-0.401138,0.268032)
 (-1.18913,0.635605)
 (0.589176,-0.244045)
 (1.29028,-0.391404)
 (-0.792638,0.157665)
 (-1.34185,0.132161)
 (1,1.11022e-16)
 (1.34185,0.132161)
 (-1.19859,-0.238414)
 (-1.29028,-0.391404)
 (1.37443,0.569306)
 (1.18913,0.635605)
 (-1.51164,-1.01004)
 (-1.04228,-0.85538)
 (1.59069,1.59069)
 (0.85538,1.04228)
 (-1.58384,-2.37038)
 (-0.635605,-1.18913)
 (1.44209,3.48152)
 (0.391404,1.29028)
 (-1.05015,-5.27946)
 (-0.132161,-1.34185)
 (-4.44089e-15,9.0898)
 (-0.132161,1.34185)
 (5.35448,-26.9188)
 (12.9163,-42.5794)
 (10.5032,-25.357)
 (-0.635605,1.18913)
 (-5.05002,7.55789)
 (0.85538,-1.04228)
 (3.80628,-3.80628)
 (-1.04228,0.85538)
 (-3.13328,2.09359)
 (1.18913,-0.635605)
 (2.63383,-1.09097)
 (-1.29028,0.391404)
 (-2.20635,0.43887)
 (1.34185,-0.132161)
 (1.81803,-6.66134e-16)
 (-1.34185,-0.132161)
 (-1.45908,-0.29023)
 (1.29028,0.391404)
 (1.12904,0.467665)
 (-1.18913,-0.635605)
 (-0.83147,-0.55557)
 (1.04228,0.85538)
 (0.57146,0.57146)
 (-0.85538,-1.04228)
 (-0.354298,-0.530244)
 (0.635605,1.18913)
 (0.184624,0.445721)
 (-0.391404,-1.29028)
 (-0.0658903,-0.331253)
 (0.132161,1.34185)
 (1.249e-16,0.200008)
 (0.132161,-1.34185)
 (0.0129228,-0.0649671)
 (-0.382683,0.92388)
 (0.0231582,-0.043326)
 (0.55557,-0.83147)
 (-0.0941034,0.114665)
 (-0.707107,0.707107)
 (0.193629,-0.158907)
 (0.83147,-0.55557)
 (-0.315556,0.168668)
 (-0.92388,0.382683)
 (0.452599,-0.137294)
 (0.980785,-0.19509)
 (-0.596491,0.0587492)
 (-1,-1.11022e-16)
 (0.738079,0.0726945)
 (0.980785,0.19509)
 (-0.86732,-0.263099)
 (-0.92388,-0.382683)
 (0.97305,0.520106)
 (0.83147,0.55557)
 (-1.04228,-0.85538)
 (-0.707107,-0.707107)
 (1.05842,1.28969)
 (0.55557,0.83147)
 (-0.996685,-1.86467)
 (-0.382683,-0.92388)
 (0.811291,2.67447)
 (0.19509,0.980785)
 (-0.391306,-3.973)
 (1.11022e-16,-1)
 (-0.660778,6.70899)
 (-0.19509,0.980785)
 (5.90888,-19.479)
 (12.6286,-30.488)
 (9.5955,-17.9519)
 (-0.55557,0.83147)
 (-4.27673,5.21121)
 (0.707107,-0.707107)
 (3.08603,-2.53264)
 (-0.83147,0.55557)
 (-2.4648,1.31747)
 (0.92388,-0.382683)
 (2.02328,-0.613755)
 (-0.980785,0.19509)
 (-1.66037,0.163532)
 (1,1.11022e-16)
 (1.34185,0.132161)
 (-0.980785,-0.19509)
 (-1.05582,-0.32028)
 (0.92388,0.382683)
 (0.799327,0.427249)
 (-0.83147,-0.55557)
 (-0.573304,-0.470498)
 (0.707107,0.707107)
 (0.380241,0.463325)
 (-0.55557,-0.83147)
 (-0.222954,-0.417118)
 (0.382683,0.92388)
 (0.103866,0.342399)
 (-0.19509,-0.980785)
 (-0.024552,-0.249281)
 (-1.11022e-16,1)
 (-0.0145395,0.147622)
 (0.19509,-0.980785)
 (0.0142608,-0.0470115)
 (0.786478,-1.4714)
 (-0.0455363,0.0681499)
 (-1.05842,1.28969)
 (0.174997,-0.174997)
 (1.28969,-1.05842)
 (-0.347481,0.23218)
 (-1.4714,0.786478)
 (0.551522,-0.228448)
 (1.59656,-0.484311)
 (-0.773932,0.153945)
 (-1.66037,0.163532)
 (1,4.44089e-16)
 (1.66037,0.163532)
 (-1.21359,-0.241399)
 (-1.59656,-0.484311)
 (1.39704,0.578674)
 (1.4714,0.786478)
 (-1.53056,-1.02269)
 (-1.28969,-1.05842)
 (1.59069,1.59069)
 (1.05842,1.28969)
 (-1.54646,-2.31444)
 (-0.786478,-1.4714)
 (1.34993,3.25902)
 (0.484311,1.59656)
 (-0.90968,-4.57327)
 (-0.163532,-1.66037)
 (-2.498e-15,6.66062)
 (-0.163532,1.66037)
 (2.19427,-11.0313)
 (0.484311,-1.59656)
 (-12.9963,31.3759)
 (-25.9538,48.5561)
 (-18.8677,28.2376)
 (1.05842,-1.28969)
 (7.95314,-7.95314)
 (-1.28969,1.05842)
 (-5.53811,3.70044)
 (1.4714,-0.786478)
 (4.30792,-1.7844)
 (-1.59656,0.484311)
 (-3.45975,0.688188)
 (1.66037,-0.163532)
 (2.78356,8.46545e-16)
 (-1.66037,-0.163532)
 (-2.20635,-0.43887)
 (1.59656,0.484311)
 (1.70067,0.704442)
 (-1.4714,-0.786478)
 (-1.25731,-0.840105)
 (1.28969,1.05842)
 (0.874952,0.874952)
 (-1.05842,-1.28969)
 (-0.55557,-0.83147)
 (0.786478,1.4714)
 (0.301973,0.729028)
 (-0.484311,-1.59656)
 (-0.116462,-0.585492)
 (0.163532,1.66037)
 (-3.747e-16,0.417912)
 (0.163532,-1.66037)
 (0.0482817,-0.242728)
 (-0.484311,1.59656)
 (-0.031366,0.0757241)
 (0.55557,-0.83147)
 (-0.0311657,0.0379756)
 (-0.707107,0.707107)
 (0.114665,-0.0941034)
 (0.83147,-0.55557)
 (-0.22091,0.118079)
 (-0.92388,0.382683)
 (0.342399,-0.103866)
 (0.980785,-0.19509)
 (-0.470687,0.0463587)
 (-1,-4.996e-16)
 (0.596491,0.0587492)
 (0.980785,0.19509)
 (-0.709715,-0.21529)
 (-0.92388,-0.382683)
 (0.799327,0.427249)
 (0.83147,0.55557)
 (-0.852886,-0.699945)
 (-0.707107,-0.707107)
 (0.85538,1.04228)
 (0.55557,0.83147)
 (-0.786478,-1.4714)
 (-0.382683,-0.92388)
 (0.613755,2.02328)
 (0.19509,0.980785)
 (-0.27394,-2.78135)
 (4.996e-16,-1)
 (-0.391306,3.973)
 (-0.19509,0.980785)
 (1.95694,-6.45117)
 (0.382683,-0.92388)
 (-9.5955,17.9519)
 (-18.3338,27.4385)
 (-12.9134,15.735)
 (0.707107,-0.707107)
 (5.21121,-4.27673)
 (-0.83147,0.55557)
 (-3.52083,1.88192)
 (0.92388,-0.382683)
 (2.67447,-0.811291)
 (-0.980785,0.19509)
 (-2.10414,0.20724)
 (1,4.996e-16)
 (1.66037,0.163532)
 (-0.980785,-0.19509)
 (-1.29028,-0.391404)
 (0.92388,0.382683)
 (0.97305,0.520106)
 (-0.83147,-0.55557)
 (-0.700616,-0.574981)
 (0.707107,0.707107)
 (0.470498,0.573304)
 (-0.55557,-0.83147)
 (-0.282544,-0.528603)
 (0.382683,0.92388)
 (0.137294,0.452599)
 (-0.19509,-0.980785)
 (-0.0350711,-0.356083)
 (-4.996e-16,1)
 (-0.024552,0.249281)
 (0.19509,-0.980785)
 (0.0430597,-0.141949)
 (-0.382683,0.92388)
 (-0.0231582,0.043326)
 (-1.34131,1.63439)
 (0.0734472,-0.0734472)
 (1.63439,-1.34131)
 (-0.260774,0.174244)
 (-1.86467,0.996685)
 (0.489296,-0.202673)
 (2.02328,-0.613755)
 (-0.74198,0.147589)
 (-2.10414,0.20724)
 (1,1.02002e-15)
 (2.10414,0.20724)
 (-1.24293,-0.247233)
 (-2.02328,-0.613755)
 (1.44872,0.600081)
 (1.86467,0.996685)
 (-1.59335,-1.06464)
 (-1.63439,-1.34131)
 (1.64954,1.64954)
 (1.34131,1.63439)
 (-1.58384,-2.37038)
 (-0.996685,-1.86467)
 (1.34993,3.25902)
 (0.613755,2.02328)
 (-0.872124,-4.38446)
 (-0.20724,-2.10414)
 (-2.83107e-15,5.90914)
 (-0.20724,2.10414)
 (1.64673,-8.27866)
 (0.613755,-2.02328)
 (-5.45462,13.1686)
 (-0.996685,1.86467)
 (23.9106,-35.7848)
 (44.2633,-53.935)
 (30.4325,-30.4325)
 (-1.63439,1.34131)
 (-11.8514,7.91888)
 (1.86467,-0.996685)
 (7.79833,-3.23017)
 (-2.02328,0.613755)
 (-5.79559,1.15282)
 (2.10414,-0.20724)
 (4.47036,5.55112e-16)
 (-2.10414,-0.20724)
 (-3.45975,-0.688188)
 (2.02328,0.613755)
 (2.63383,1.09097)
 (-1.86467,-0.996685)
 (-1.93965,-1.29603)
 (1.63439,1.34131)
 (1.35504,1.35504)
 (-1.34131,-1.63439)
 (-0.871183,-1.30382)
 (0.996685,1.86467)
 (0.484966,1.17081)
 (-0.613755,-2.02328)
 (-0.19509,-0.980785)
 (0.20724,2.10414)
 (7.97973e-17,0.756517)
 (0.20724,-2.10414)
 (0.103322,-0.519434)
 (-0.613755,2.02328)
 (-0.120021,0.289756)
 (0.996685,-1.86467)
 (0.0577071,-0.0863647)
 (-0.707107,0.707107)
 (0.0379756,-0.0311657)
 (0.83147,-0.55557)
 (-0.130821,0.0699251)
 (-0.92388,0.382683)
 (0.239701,-0.0727125)
 (0.980785,-0.19509)
 (-0.356083,0.0350711)
 (-1,-1.11022e-16)
 (0.470687,0.0463587)
 (0.980785,0.19509)
 (-0.573568,-0.17399)
 (-0.92388,-0.382683)
 (0.654077,0.349612)
 (0.83147,0.55557)
 (-0.700616,-0.574981)
 (-0.707107,-0.707107)
 (0.699945,0.852886)
 (0.55557,0.83147)
 (-0.635605,-1.18913)
 (-0.382683,-0.92388)
 (0.484311,1.59656)
 (0.19509,0.980785)
 (-0.20724,-2.10414)
 (1.11022e-16,-1)
 (-0.27394,2.78135)
 (-0.19509,0.980785)
 (1.15888,-3.82032)
 (0.382683,-0.92388)
 (-3.1779,5.94543)
 (-0.55557,0.83147)
 (12.9134,-15.735)
 (23.3345,-23.3345)
 (15.735,-12.9134)
 (-0.83147,0.55557)
 (-5.94543,3.1779)
 (0.92388,-0.382683)
 (3.82032,-1.15888)
 (-0.980785,0.19509)
 (-2.78135,0.27394)
 (1,1.11022e-16)
 (2.10414,0.20724)
 (-0.980785,-0.19509)
 (-1.59656,-0.484311)
 (0.92388,0.382683)
 (1.18913,0.635605)
 (-0.83147,-0.55557)
 (-0.852886,-0.699945)
 (0.707107,0.707107)
 (0.574981,0.700616)
 (-0.55557,-0.83147)
 (-0.349612,-0.654077)
 (0.382683,0.92388)
 (0.17399,0.573568)
 (-0.19509,-0.980785)
 (-0.0463587,-0.470687)
 (-1.11022e-16,1)
 (-0.0350711,0.356083)
 (0.19509,-0.980785)
 (0.0727125,-0.239701)
 (-0.382683,0.92388)
 (-0.0699251,0.130821)
 (0.55557,-0.83147)
 (0.0311657,-0.0379756)
 (2.16042,-1.77301)
 (-0.114161,0.07628)
 (-2.4648,1.31747)
 (0.383014,-0.15865)
 (2.67447,-0.811291)
 (-0.686613,0.136576)
 (-2.78135,0.27394)
 (1,4.96131e-16)
 (2.78135,0.27394)
 (-1.29645,-0.25788)
 (-2.67447,-0.811291)
 (1.54763,0.641051)
 (2.4648,1.31747)
 (-1.72345,-1.15157)
 (-2.16042,-1.77301)
 (1.79115,1.79115)
 (1.77301,2.16042)
 (-1.71316,-2.56392)
 (-1.31747,-2.4648)
 (1.44209,3.48152)
 (0.811291,2.67447)
 (-0.90968,-4.57327)
 (-0.27394,-2.78135)
 (-1.44329e-15,5.90914)
 (-0.27394,2.78135)
 (1.52385,-7.66089)
 (0.811291,-2.67447)
 (-4.2698,10.3082)
 (-1.31747,2.4648)
 (10.4676,-15.6658)
 (1.77301,-2.16042)
 (-40.2271,40.2271)
 (-71.2938,58.5093)
 (-47.3021,31.6062)
 (2.4648,-1.31747)
 (17.4069,-7.21018)
 (-2.67447,0.811291)
 (-10.9431,2.17672)
 (2.78135,-0.27394)
 (7.81098,-1.44329e-15)
 (-2.78135,-0.27394)
 (-5.79559,-1.15282)
 (2.67447,0.811291)
 (4.30792,1.7844)
 (-2.4648,-1.31747)
 (-3.13328,-2.09359)
 (2.16042,1.77301)
 (2.18043,2.18043)
 (-1.77301,-2.16042)
 (-1.4073,-2.10617)
 (1.31747,2.4648)
 (0.793216,1.91499)
 (-0.811291,-2.67447)
 (-0.326805,-1.64296)
 (0.27394,2.78135)
 (1.04083e-15,1.32185)
 (0.27394,-2.78135)
 (0.19509,-0.980785)
 (-0.811291,2.67447)
 (-0.267903,0.646775)
 (1.31747,-2.4648)
 (0.230323,-0.344703)
 (-1.77301,2.16042)
 (-0.097086,0.097086)
 (0.83147,-0.55557)
 (-0.043326,0.0231582)
 (-0.92388,0.382683)
 (0.141949,-0.0430597)
 (0.980785,-0.19509)
 (-0.249281,0.024552)
 (-1,-5.82867e-16)
 (0.356083,0.0350711)
 (0.980785,0.19509)
 (-0.452599,-0.137294)
 (-0.92388,-0.382683)
 (0.528603,0.282544)
 (0.83147,0.55557)
 (-0.573304,-0.470498)
 (-0.707107,-0.707107)
 (0.574981,0.700616)
 (0.55557,0.83147)
 (-0.520106,-0.97305)
 (-0.382683,-0.92388)
 (0.391404,1.29028)
 (0.19509,0.980785)
 (-0.163532,-1.66037)
 (5.82867e-16,-1)
 (-0.20724,2.10414)
 (-0.19509,0.980785)
 (0.811291,-2.67447)
 (0.382683,-0.92388)
 (-1.88192,3.52083)
 (-0.55557,0.83147)
 (4.27673,-5.21121)
 (0.707107,-0.707107)
 (-15.735,12.9134)
 (-27.4385,18.3338)
 (-17.9519,9.5955)
 (0.92388,-0.382683)
 (6.45117,-1.95694)
 (-0.980785,0.19509)
 (-3.973,0.391306)
 (1,5.82867e-16)
 (2.78135,0.27394)
 (-0.980785,-0.19509)
 (-2.02328,-0.613755)
 (0.92388,0.382683)
 (1.4714,0.786478)
 (-0.83147,-0.55557)
 (-1.04228,-0.85538)
 (0.707107,0.707107)
 (0.699945,0.852886)
 (-0.55557,-0.83147)
 (-0.427249,-0.799327)
 (0.382683,0.92388)
 (0.21529,0.709715)
 (-0.19509,-0.980785)
 (-0.0587492,-0.596491)
 (-5.82867e-16,1)
 (-0.0463587,0.470687)
 (0.19509,-0.980785)
 (0.103866,-0.342399)
 (-0.382683,0.92388)
 (-0.118079,0.22091)
 (0.55557,-0.83147)
 (0.0941034,-0.114665)
 (-0.707107,0.707107)
 (-0.0379756,0.0311657)
 (-3.52083,1.88192)
 (0.181196,-0.0750539)
 (3.82032,-1.15888)
 (-0.580812,0.115531)
 (-3.973,0.391306)
 (1,-1.71391e-15)
 (3.973,0.391306)
 (-1.40099,-0.278675)
 (-3.82032,-1.15888)
 (1.74445,0.722576)
 (3.52083,1.88192)
 (-1.98958,-1.32939)
 (-3.08603,-2.53264)
 (2.09363,2.09363)
 (2.53264,3.08603)
 (-2.01024,-3.00854)
 (-1.88192,-3.52083)
 (1.68562,4.06945)
 (1.15888,3.82032)
 (-1.05015,-5.27946)
 (-0.391306,-3.973)
 (-7.07767e-16,6.66062)
 (-0.391306,3.973)
 (1.64673,-8.27866)
 (1.15888,-3.82032)
 (-4.2698,10.3082)
 (-1.88192,3.52083)
 (8.8546,-13.2518)
 (2.53264,-3.08603)
 (-19.0306,19.0306)
 (-3.08603,2.53264)
 (67.5682,-45.1476)
 (116.187,-62.1034)
 (75.0778,-31.0982)
 (-3.82032,1.15888)
 (-26.3963,5.25054)
 (3.973,-0.391306)
 (15.9379,3.83027e-15)
 (-3.973,-0.391306)
 (-10.9431,-2.17672)
 (3.82032,1.15888)
 (7.79833,3.23017)
 (-3.52083,-1.88192)
 (-5.53811,-3.70044)
 (3.08603,2.53264)
 (3.80628,3.80628)
 (-2.53264,-3.08603)
 (-2.44714,-3.66241)
 (1.88192,3.52083)
 (1.38468,3.34291)
 (-1.15888,-3.82032)
 (-0.57763,-2.90394)
 (0.391306,3.973)
 (-1.45717e-15,2.39285)
 (0.391306,-3.973)
 (0.368366,-1.8519)
 (-1.15888,3.82032)
 (-0.546641,1.31971)
 (1.88192,-3.52083)
 (0.55557,-0.83147)
 (-2.53264,3.08603)
 (-0.418742,0.418742)
 (3.08603,-2.53264)
 (0.163072,-0.108961)
 (-0.92388,0.382683)
 (0.0470115,-0.0142608)
 (0.980785,-0.19509)
 (-0.147622,0.0145395)
 (-1,-2.77556e-16)
 (0.249281,0.024552)
 (0.980785,0.19509)
 (-0.342399,-0.103866)
 (-0.92388,-0.382683)
 (0.417118,0.222954)
 (0.83147,0.55557)
 (-0.463325,-0.380241)
 (-0.707107,-0.707107)
 (0.470498,0.573304)
 (0.55557,0.83147)
 (-0.427249,-0.799327)
 (-0.382683,-0.92388)
 (0.32028,1.05582)
 (0.19509,0.980785)
 (-0.132161,-1.34185)
 (2.77556e-16,-1)
 (-0.163532,1.66037)
 (-0.19509,0.980785)
 (0.613755,-2.02328)
 (0.382683,-0.92388)
 (-1.31747,2.4648)
 (-0.55557,0.83147)
 (2.53264,-3.08603)
 (0.707107,-0.707107)
 (-5.21121,4.27673)
 (-0.83147,0.55557)
 (17.9519,-9.5955)
 (30.488,-12.6286)
 (19.479,-5.90888)
 (-0.980785,0.19509)
 (-6.70899,0.660778)
 (1,2.77556e-16)
 (3.973,0.391306)
 (-0.980785,-0.19509)
 (-2.67447,-0.811291)
 (0.92388,0.382683)
 (1.86467,0.996685)
 (-0.83147,-0.55557)
 (-1.28969,-1.05842)
 (0.707107,0.707107)
 (0.85538,1.04228)
 (-0.55557,-0.83147)
 (-0.520106,-0.97305)
 (0.382683,0.92388)
 (0.263099,0.86732)
 (-0.19509,-0.980785)
 (-0.0726945,-0.738079)
 (-2.77556e-16,1)
 (-0.0587492,0.596491)
 (0.19509,-0.980785)
 (0.137294,-0.452599)
 (-0.382683,0.92388)
 (-0.168668,0.315556)
 (0.55557,-0.83147)
 (0.158907,-0.193629)
 (-0.707107,0.707107)
 (-0.114665,0.0941034)
 (0.83147,-0.55557)
 (0.043326,-0.0231582)
 (6.45117,-1.95694)
 (-0.324823,0.0646112)
 (-6.70899,0.660778)
 (1,1.65146e-15)
 (6.70899,0.660778)
 (-1.6562,-0.329438)
 (-6.45117,-1.95694)
 (2.22852,0.923082)
 (5.94543,3.1779)
 (-2.65112,-1.77142)
 (-5.21121,-4.27673)
 (2.85719,2.85719)
 (4.27673,5.21121)
 (-2.77774,-4.15718)
 (-3.1779,-5.94543)
 (2.33823,5.64499)
 (1.95694,6.45117)
 (-1.45109,-7.29513)
 (-0.660778,-6.70899)
 (-6.66134e-16,9.0898)
 (-0.660778,6.70899)
 (2.19427,-11.0313)
 (1.95694,-6.45117)
 (-5.45462,13.1686)
 (-3.1779,5.94543)
 (10.4676,-15.6658)
 (4.27673,-5.21121)
 (-19.0306,19.0306)
 (-5.21121,4.27673)
 (37.7879,-25.2491)
 (5.94543,-3.1779)
 (-126.78,52.5139)
 (-212.889,64.579)
 (-134.589,26.7714)
 (6.70899,-0.660778)
 (45.4472,-4.88498e-15)
 (-6.70899,-0.660778)
 (-26.3963,-5.25054)
 (6.45117,1.95694)
 (17.4069,7.21018)
 (-5.94543,-3.1779)
 (-11.8514,-7.91888)
 (5.21121,4.27673)
 (7.95314,7.95314)
 (-4.27673,-5.21121)
 (-5.05002,-7.55789)
 (3.1779,5.94543)
 (2.84642,6.87186)
 (-1.95694,-6.45117)
 (-1.19202,-5.99269)
 (0.660778,6.70899)
 (4.44089e-16,4.9998)
 (0.660778,-6.70899)
 (0.788296,-3.96303)
 (-1.95694,6.45117)
 (-1.22017,2.94576)
 (3.1779,-5.94543)
 (1.34011,-2.00561)
 (-4.27673,5.21121)
 (-1.19405,1.19405)
 (5.21121,-4.27673)
 (0.83147,-0.55557)
 (-5.94543,3.1779)
 (-0.305976,0.12674)
 (0.980785,-0.19509)
 (-0.0488903,0.00481527)
 (-1,-1.66533e-16)
 (0.147622,0.0145395)
 (0.980785,0.19509)
 (-0.239701,-0.0727125)
 (-0.92388,-0.382683)
 (0.315556,0.168668)
 (0.83147,0.55557)
 (-0.365607,-0.300046)
 (-0.707107,-0.707107)
 (0.380241,0.463325)
 (0.55557,0.83147)
 (-0.349612,-0.654077)
 (-0.382683,-0.92388)
 (0.263099,0.86732)
 (0.19509,0.980785)
 (-0.108145,-1.09802)
 (1.66533e-16,-1)
 (-0.132161,1.34185)
 (-0.19509,0.980785)
 (0.484311,-1.59656)
 (0.382683,-0.92388)
 (-0.996685,1.86467)
 (-0.55557,0.83147)
 (1.77301,-2.16042)
 (0.707107,-0.707107)
 (-3.08603,2.53264)
 (-0.83147,0.55557)
 (5.94543,-3.1779)
 (0.92388,-0.382683)
 (-19.479,5.90888)
 (-32.3659,6.43798)
 (-20.2575,1.99518)
 (1,1.66533e-16)
 (6.70899,0.660778)
 (-0.980785,-0.19509)
 (-3.82032,-1.15888)
 (0.92388,0.382683)
 (2.4648,1.31747)
 (-0.83147,-0.55557)
 (-1.63439,-1.34131)
 (0.707107,0.707107)
 (1.05842,1.28969)
 (-0.55557,-0.83147)
 (-0.635605,-1.18913)
 (0.382683,0.92388)
 (0.32028,1.05582)
 (-0.19509,-0.980785)
